Poll_ID,Parliament_ID,Parliament_Name,Pollster_ID,Pollster_Name,Date,n,Party_Name,Pct
BT05191022B,BT,Bundestag,5,INSA,2019-10-22,2041,AfD,15
BT05191015A,BT,Bundestag,5,INSA,2019-10-15,2052,AfD,15
BT05191008Y,BT,Bundestag,5,INSA,2019-10-08,2059,AfD,16
BT05190930X,BT,Bundestag,5,INSA,2019-09-30,2058,AfD,16
BT05190923W,BT,Bundestag,5,INSA,2019-09-23,2052,AfD,16
BT05190916V,BT,Bundestag,5,INSA,2019-09-16,2053,AfD,16
BT05190910U,BT,Bundestag,5,INSA,2019-09-10,2033,AfD,15.5
BT05190902T,BT,Bundestag,5,INSA,2019-09-02,2017,AfD,15
BT05190826S,BT,Bundestag,5,INSA,2019-08-26,2058,AfD,15
BT05190820R,BT,Bundestag,5,INSA,2019-08-20,2056,AfD,14.5
BT05190813P,BT,Bundestag,5,INSA,2019-08-13,2060,AfD,14.5
BT05190805O,BT,Bundestag,5,INSA,2019-08-05,2049,AfD,15
BT05190730N,BT,Bundestag,5,INSA,2019-07-30,2036,AfD,14.5
BT05190722M,BT,Bundestag,5,INSA,2019-07-22,2081,AfD,14.5
BT05190715L,BT,Bundestag,5,INSA,2019-07-15,2043,AfD,14
BT05190709K,BT,Bundestag,5,INSA,2019-07-09,2069,AfD,14
BT05190701J,BT,Bundestag,5,INSA,2019-07-01,2053,AfD,14
BT05190625I,BT,Bundestag,5,INSA,2019-06-25,2078,AfD,13.5
BT05190618H,BT,Bundestag,5,INSA,2019-06-18,2060,AfD,13.5
BT05190611G,BT,Bundestag,5,INSA,2019-06-11,2074,AfD,13.5
BT05190603F,BT,Bundestag,5,INSA,2019-06-03,1000,AfD,13
BT05190528E,BT,Bundestag,5,INSA,2019-05-28,2039,AfD,13.5
BT05190521D,BT,Bundestag,5,INSA,2019-05-21,2074,AfD,14
BT05190513C,BT,Bundestag,5,INSA,2019-05-13,2044,AfD,14
BT05190507B,BT,Bundestag,5,INSA,2019-05-07,2089,AfD,14
BT05190429A,BT,Bundestag,5,INSA,2019-04-29,2005,AfD,14
BT05190423Y,BT,Bundestag,5,INSA,2019-04-23,1005,AfD,14
BT05190415X,BT,Bundestag,5,INSA,2019-04-15,2013,AfD,14
BT05190409W,BT,Bundestag,5,INSA,2019-04-09,2040,AfD,14
BT05190401V,BT,Bundestag,5,INSA,2019-04-01,4000,AfD,13.5
BT05190326U,BT,Bundestag,5,INSA,2019-03-26,2012,AfD,13.5
BT05190318T,BT,Bundestag,5,INSA,2019-03-18,2030,AfD,14.5
BT05190312S,BT,Bundestag,5,INSA,2019-03-12,2005,AfD,14.5
BT05190303R,BT,Bundestag,5,INSA,2019-03-03,4000,AfD,14.5
BT05190226Q,BT,Bundestag,5,INSA,2019-02-26,2048,AfD,14
BT05190218P,BT,Bundestag,5,INSA,2019-02-18,2046,AfD,14
BT05190211O,BT,Bundestag,5,INSA,2019-02-11,2051,AfD,14
BT05190205N,BT,Bundestag,5,INSA,2019-02-05,2034,AfD,14
BT05190128M,BT,Bundestag,5,INSA,2019-01-28,2056,AfD,14
BT05190121L,BT,Bundestag,5,INSA,2019-01-21,2044,AfD,13
BT05190114K,BT,Bundestag,5,INSA,2019-01-14,2028,AfD,14.5
BT05190108J,BT,Bundestag,5,INSA,2019-01-08,2056,AfD,15
BT05190104I,BT,Bundestag,5,INSA,2019-01-04,1026,AfD,14
BT05181222H,BT,Bundestag,5,INSA,2018-12-22,1029,AfD,15
BT05181218G,BT,Bundestag,5,INSA,2018-12-18,2077,AfD,15
BT05181210F,BT,Bundestag,5,INSA,2018-12-10,2047,AfD,15
BT05181203E,BT,Bundestag,5,INSA,2018-12-03,2069,AfD,16
BT05181126D,BT,Bundestag,5,INSA,2018-11-26,2062,AfD,16
BT05181119C,BT,Bundestag,5,INSA,2018-11-19,2047,AfD,15.5
BT05181112B,BT,Bundestag,5,INSA,2018-11-12,2070,AfD,16.5
BT05181105A,BT,Bundestag,5,INSA,2018-11-05,3183,AfD,16.5
BT05181029Y,BT,Bundestag,5,INSA,2018-10-29,2052,AfD,16.5
BT05181023X,BT,Bundestag,5,INSA,2018-10-23,2061,AfD,17
BT05181016W,BT,Bundestag,5,INSA,2018-10-16,2061,AfD,18
BT05181009V,BT,Bundestag,5,INSA,2018-10-09,2054,AfD,18
BT05181001U,BT,Bundestag,5,INSA,2018-10-01,2041,AfD,18.5
BT05180924T,BT,Bundestag,5,INSA,2018-09-24,2051,AfD,18
BT05180921S,BT,Bundestag,5,INSA,2018-09-21,1040,AfD,17.5
BT05180917R,BT,Bundestag,5,INSA,2018-09-17,2054,AfD,17.5
BT05180911Q,BT,Bundestag,5,INSA,2018-09-11,2042,AfD,17.5
BT05180903P,BT,Bundestag,5,INSA,2018-09-03,2069,AfD,17
BT05180828O,BT,Bundestag,5,INSA,2018-08-28,2079,AfD,16.5
BT05180821N,BT,Bundestag,5,INSA,2018-08-21,3129,AfD,16
BT05180814M,BT,Bundestag,5,INSA,2018-08-14,2034,AfD,17
BT05180807L,BT,Bundestag,5,INSA,2018-08-07,2096,AfD,17
BT05180731K,BT,Bundestag,5,INSA,2018-07-31,2074,AfD,17.5
BT05180724J,BT,Bundestag,5,INSA,2018-07-24,2056,AfD,17.5
BT05180716I,BT,Bundestag,5,INSA,2018-07-16,2084,AfD,17.5
BT05180709H,BT,Bundestag,5,INSA,2018-07-09,2061,AfD,17.5
BT05180703G,BT,Bundestag,5,INSA,2018-07-03,2089,AfD,16.5
BT05180626F,BT,Bundestag,5,INSA,2018-06-26,2036,AfD,16
BT05180619E,BT,Bundestag,5,INSA,2018-06-19,2060,AfD,16
BT05180612D,BT,Bundestag,5,INSA,2018-06-12,2038,AfD,16
BT05180604C,BT,Bundestag,5,INSA,2018-06-04,2067,AfD,16
BT05180529B,BT,Bundestag,5,INSA,2018-05-29,2062,AfD,15.5
BT05180523A,BT,Bundestag,5,INSA,2018-05-23,2044,AfD,15.5
BT05180514Y,BT,Bundestag,5,INSA,2018-05-14,2098,AfD,15.5
BT05180508X,BT,Bundestag,5,INSA,2018-05-08,2065,AfD,15.5
BT05180430W,BT,Bundestag,5,INSA,2018-04-30,2097,AfD,15.5
BT05180424V,BT,Bundestag,5,INSA,2018-04-24,2091,AfD,15.5
BT05180417U,BT,Bundestag,5,INSA,2018-04-17,2054,AfD,15
BT05180410T,BT,Bundestag,5,INSA,2018-04-10,2048,AfD,15.5
BT05180403S,BT,Bundestag,5,INSA,2018-04-03,1074,AfD,15
BT05180326R,BT,Bundestag,5,INSA,2018-03-26,2051,AfD,15
BT05180320Q,BT,Bundestag,5,INSA,2018-03-20,2066,AfD,15
BT05180313P,BT,Bundestag,5,INSA,2018-03-13,2033,AfD,15
BT05180305O,BT,Bundestag,5,INSA,2018-03-05,1052,AfD,15
BT05180226N,BT,Bundestag,5,INSA,2018-02-26,1063,AfD,16
BT05180219M,BT,Bundestag,5,INSA,2018-02-19,2040,AfD,16
BT05180212L,BT,Bundestag,5,INSA,2018-02-12,2608,AfD,15
BT05180205K,BT,Bundestag,5,INSA,2018-02-05,2034,AfD,15
BT05180129J,BT,Bundestag,5,INSA,2018-01-29,2073,AfD,14
BT05180123I,BT,Bundestag,5,INSA,2018-01-23,1169,AfD,14
BT05180115H,BT,Bundestag,5,INSA,2018-01-15,2000,AfD,14
BT05180108G,BT,Bundestag,5,INSA,2018-01-08,2028,AfD,13.5
BT05180102F,BT,Bundestag,5,INSA,2018-01-02,2012,AfD,13
BT05171223E,BT,Bundestag,5,INSA,2017-12-23,2203,AfD,13
BT05171219D,BT,Bundestag,5,INSA,2017-12-19,2031,AfD,14
BT05171212C,BT,Bundestag,5,INSA,2017-12-12,2013,AfD,13.5
BT05171205B,BT,Bundestag,5,INSA,2017-12-05,2063,AfD,13
BT05171127A,BT,Bundestag,5,INSA,2017-11-27,2003,AfD,13
BT05171123Y,BT,Bundestag,5,INSA,2017-11-23,1069,AfD,12
BT05171121X,BT,Bundestag,5,INSA,2017-11-21,1034,AfD,14
BT05171121W,BT,Bundestag,5,INSA,2017-11-21,2027,AfD,14
BT05171114V,BT,Bundestag,5,INSA,2017-11-14,2049,AfD,13.5
BT05171107U,BT,Bundestag,5,INSA,2017-11-07,2023,AfD,13.5
BT05171030T,BT,Bundestag,5,INSA,2017-10-30,1024,AfD,13
BT05171024S,BT,Bundestag,5,INSA,2017-10-24,1002,AfD,13
BT05171016R,BT,Bundestag,5,INSA,2017-10-16,2011,AfD,13
BT05171010Q,BT,Bundestag,5,INSA,2017-10-10,2015,AfD,13
BT05171001P,BT,Bundestag,5,INSA,2017-10-01,1071,AfD,13
BT05170922O,BT,Bundestag,5,INSA,2017-09-22,2000,AfD,13
BT05170918N,BT,Bundestag,5,INSA,2017-09-18,2042,AfD,11
BT05170911M,BT,Bundestag,5,INSA,2017-09-11,2054,AfD,11
BT05170904L,BT,Bundestag,5,INSA,2017-09-04,2048,AfD,10.5
BT05170829K,BT,Bundestag,5,INSA,2017-08-29,2034,AfD,10
BT05170822J,BT,Bundestag,5,INSA,2017-08-22,2036,AfD,10
BT05170815I,BT,Bundestag,5,INSA,2017-08-15,2025,AfD,10
BT05170807H,BT,Bundestag,5,INSA,2017-08-07,2046,AfD,9
BT05170801G,BT,Bundestag,5,INSA,2017-08-01,2046,AfD,9.5
BT05170725F,BT,Bundestag,5,INSA,2017-07-25,2009,AfD,9
BT05170718E,BT,Bundestag,5,INSA,2017-07-18,2026,AfD,10
BT05170710D,BT,Bundestag,5,INSA,2017-07-10,2009,AfD,9.5
BT05170703C,BT,Bundestag,5,INSA,2017-07-03,2044,AfD,9
BT05170627B,BT,Bundestag,5,INSA,2017-06-27,2056,AfD,8.5
BT05170620A,BT,Bundestag,5,INSA,2017-06-20,2040,AfD,9
BT05170612Y,BT,Bundestag,5,INSA,2017-06-12,2051,AfD,9
BT05170606X,BT,Bundestag,5,INSA,2017-06-06,2037,AfD,8
BT05170529W,BT,Bundestag,5,INSA,2017-05-29,2053,AfD,9
BT05170522V,BT,Bundestag,5,INSA,2017-05-22,2042,AfD,8
BT05170516U,BT,Bundestag,5,INSA,2017-05-16,2037,AfD,10
BT05170509T,BT,Bundestag,5,INSA,2017-05-09,2067,AfD,10
BT05170502S,BT,Bundestag,5,INSA,2017-05-02,2035,AfD,9
BT05170425R,BT,Bundestag,5,INSA,2017-04-25,2041,AfD,10
BT05170419Q,BT,Bundestag,5,INSA,2017-04-19,2038,AfD,10
BT05170410P,BT,Bundestag,5,INSA,2017-04-10,2030,AfD,10
BT05170403O,BT,Bundestag,5,INSA,2017-04-03,2033,AfD,9
BT05170327N,BT,Bundestag,5,INSA,2017-03-27,2034,AfD,11
BT05170320M,BT,Bundestag,5,INSA,2017-03-20,1933,AfD,11.5
BT05170313L,BT,Bundestag,5,INSA,2017-03-13,2051,AfD,11.5
BT05170307K,BT,Bundestag,5,INSA,2017-03-07,2022,AfD,11
BT05170228J,BT,Bundestag,5,INSA,2017-02-28,2004,AfD,11
BT05170221I,BT,Bundestag,5,INSA,2017-02-21,2030,AfD,11
BT05170213H,BT,Bundestag,5,INSA,2017-02-13,2028,AfD,12
BT05170206G,BT,Bundestag,5,INSA,2017-02-06,2042,AfD,12
BT05170130F,BT,Bundestag,5,INSA,2017-01-30,2088,AfD,13
BT05170123E,BT,Bundestag,5,INSA,2017-01-23,1992,AfD,14.5
BT05170117D,BT,Bundestag,5,INSA,2017-01-17,2031,AfD,13.5
BT05170109C,BT,Bundestag,5,INSA,2017-01-09,2054,AfD,15
BT05170103B,BT,Bundestag,5,INSA,2017-01-03,2099,AfD,15
BT05161223A,BT,Bundestag,5,INSA,2016-12-23,2083,AfD,15.5
BT05161220Y,BT,Bundestag,5,INSA,2016-12-20,2116,AfD,13
BT05161213X,BT,Bundestag,5,INSA,2016-12-13,1455,AfD,13
BT05161206W,BT,Bundestag,5,INSA,2016-12-06,2080,AfD,14
BT05161128V,BT,Bundestag,5,INSA,2016-11-28,2097,AfD,13.5
BT05161122U,BT,Bundestag,5,INSA,2016-11-22,2030,AfD,15
BT05161114T,BT,Bundestag,5,INSA,2016-11-14,2037,AfD,14.5
BT05161108S,BT,Bundestag,5,INSA,2016-11-08,2045,AfD,13.5
BT05161102R,BT,Bundestag,5,INSA,2016-11-02,2037,AfD,13
BT05161025Q,BT,Bundestag,5,INSA,2016-10-25,2043,AfD,14
BT05161018P,BT,Bundestag,5,INSA,2016-10-18,2077,AfD,13.5
BT05161010O,BT,Bundestag,5,INSA,2016-10-10,2085,AfD,15
BT05161005N,BT,Bundestag,5,INSA,2016-10-05,2049,AfD,15
BT05160927M,BT,Bundestag,5,INSA,2016-09-27,2048,AfD,15.5
BT05160919L,BT,Bundestag,5,INSA,2016-09-19,2069,AfD,15
BT05160913K,BT,Bundestag,5,INSA,2016-09-13,2035,AfD,15
BT05160905J,BT,Bundestag,5,INSA,2016-09-05,2071,AfD,15
BT05160830I,BT,Bundestag,5,INSA,2016-08-30,2013,AfD,14.5
BT05160823H,BT,Bundestag,5,INSA,2016-08-23,2020,AfD,14
BT05160816G,BT,Bundestag,5,INSA,2016-08-16,2046,AfD,13.5
BT05160809F,BT,Bundestag,5,INSA,2016-08-09,2056,AfD,13
BT05160802E,BT,Bundestag,5,INSA,2016-08-02,1973,AfD,13
BT05160726D,BT,Bundestag,5,INSA,2016-07-26,2049,AfD,12
BT05160719B,BT,Bundestag,5,INSA,2016-07-19,2038,AfD,11
BT05160711A,BT,Bundestag,5,INSA,2016-07-11,2034,AfD,12.5
BT05160704Y,BT,Bundestag,5,INSA,2016-07-04,2001,AfD,14.5
BT05160627X,BT,Bundestag,5,INSA,2016-06-27,2054,AfD,14
BT05160620W,BT,Bundestag,5,INSA,2016-06-20,2017,AfD,13
BT05160613V,BT,Bundestag,5,INSA,2016-06-13,2047,AfD,14
BT05160606U,BT,Bundestag,5,INSA,2016-06-06,2032,AfD,14
BT05160531T,BT,Bundestag,5,INSA,2016-05-31,2053,AfD,15
BT05160523S,BT,Bundestag,5,INSA,2016-05-23,2022,AfD,15
BT05160517R,BT,Bundestag,5,INSA,2016-05-17,1947,AfD,15
BT05160509Q,BT,Bundestag,5,INSA,2016-05-09,2048,AfD,15
BT05160502P,BT,Bundestag,5,INSA,2016-05-02,2036,AfD,13.5
BT05160425O,BT,Bundestag,5,INSA,2016-04-25,2054,AfD,13.5
BT05160418N,BT,Bundestag,5,INSA,2016-04-18,2010,AfD,13.5
BT05160411M,BT,Bundestag,5,INSA,2016-04-11,1997,AfD,12.5
BT05160404L,BT,Bundestag,5,INSA,2016-04-04,2036,AfD,13
BT05160329K,BT,Bundestag,5,INSA,2016-03-29,1873,AfD,13
BT05160321J,BT,Bundestag,5,INSA,2016-03-21,2022,AfD,12
BT05160314I,BT,Bundestag,5,INSA,2016-03-14,2004,AfD,13
BT05160308H,BT,Bundestag,5,INSA,2016-03-08,2011,AfD,11.5
BT05160229G,BT,Bundestag,5,INSA,2016-02-29,2007,AfD,11.5
BT05160222F,BT,Bundestag,5,INSA,2016-02-22,2001,AfD,12.5
BT05160215E,BT,Bundestag,5,INSA,2016-02-15,2014,AfD,12.5
BT05160209D,BT,Bundestag,5,INSA,2016-02-09,2054,AfD,12
BT05160201C,BT,Bundestag,5,INSA,2016-02-01,2007,AfD,12.5
BT05160125B,BT,Bundestag,5,INSA,2016-01-25,2047,AfD,13
BT05160118A,BT,Bundestag,5,INSA,2016-01-18,2051,AfD,12.5
BT05160111Y,BT,Bundestag,5,INSA,2016-01-11,2039,AfD,11.5
BT05160104X,BT,Bundestag,5,INSA,2016-01-04,2022,AfD,9.5
BT05151221W,BT,Bundestag,5,INSA,2015-12-21,2066,AfD,9.5
BT05151214V,BT,Bundestag,5,INSA,2015-12-14,2030,AfD,10
BT05151208U,BT,Bundestag,5,INSA,2015-12-08,2012,AfD,10
BT05151130T,BT,Bundestag,5,INSA,2015-11-30,2016,AfD,10.5
BT05151123S,BT,Bundestag,5,INSA,2015-11-23,2025,AfD,10
BT05151116R,BT,Bundestag,5,INSA,2015-11-16,2057,AfD,10.5
BT05151109Q,BT,Bundestag,5,INSA,2015-11-09,2017,AfD,10
BT05151102P,BT,Bundestag,5,INSA,2015-11-02,2173,AfD,8
BT05151027O,BT,Bundestag,5,INSA,2015-10-27,2196,AfD,8.5
BT05151019N,BT,Bundestag,5,INSA,2015-10-19,2173,AfD,7.5
BT05151012M,BT,Bundestag,5,INSA,2015-10-12,2190,AfD,6.5
BT05151006L,BT,Bundestag,5,INSA,2015-10-06,2183,AfD,6
BT05150928K,BT,Bundestag,5,INSA,2015-09-28,2201,AfD,6
BT05150921J,BT,Bundestag,5,INSA,2015-09-21,2187,AfD,6
BT05150914I,BT,Bundestag,5,INSA,2015-09-14,2172,AfD,5.5
BT05150908H,BT,Bundestag,5,INSA,2015-09-08,2151,AfD,5
BT05150831G,BT,Bundestag,5,INSA,2015-08-31,2169,AfD,4.5
BT05150826F,BT,Bundestag,5,INSA,2015-08-26,2169,AfD,3.5
BT05150817E,BT,Bundestag,5,INSA,2015-08-17,2178,AfD,4
BT05150811D,BT,Bundestag,5,INSA,2015-08-11,2161,AfD,4
BT05150803C,BT,Bundestag,5,INSA,2015-08-03,2166,AfD,3
BT05150728B,BT,Bundestag,5,INSA,2015-07-28,2167,AfD,3
BT05150720A,BT,Bundestag,5,INSA,2015-07-20,2187,AfD,3
BT05150713Y,BT,Bundestag,5,INSA,2015-07-13,2178,AfD,3.5
BT05150707X,BT,Bundestag,5,INSA,2015-07-07,2189,AfD,4
BT05150630W,BT,Bundestag,5,INSA,2015-06-30,2187,AfD,4.5
BT05150623V,BT,Bundestag,5,INSA,2015-06-23,2179,AfD,4.5
BT05150615U,BT,Bundestag,5,INSA,2015-06-15,2177,AfD,4.5
BT05150610T,BT,Bundestag,5,INSA,2015-06-10,2189,AfD,5
BT05150601S,BT,Bundestag,5,INSA,2015-06-01,2168,AfD,5
BT05150527R,BT,Bundestag,5,INSA,2015-05-27,2163,AfD,5.5
BT05150519Q,BT,Bundestag,5,INSA,2015-05-19,2175,AfD,5.5
BT05150513P,BT,Bundestag,5,INSA,2015-05-13,2149,AfD,6
BT05150504O,BT,Bundestag,5,INSA,2015-05-04,2148,AfD,6
BT05150427N,BT,Bundestag,5,INSA,2015-04-27,2169,AfD,6
BT05150421M,BT,Bundestag,5,INSA,2015-04-21,2174,AfD,6.5
BT05150414L,BT,Bundestag,5,INSA,2015-04-14,2161,AfD,6.5
BT05150409K,BT,Bundestag,5,INSA,2015-04-09,2174,AfD,6.5
BT05150331J,BT,Bundestag,5,INSA,2015-03-31,1978,AfD,6
BT05150324I,BT,Bundestag,5,INSA,2015-03-24,2012,AfD,6.5
BT05150317H,BT,Bundestag,5,INSA,2015-03-17,1998,AfD,7.5
BT05150311G,BT,Bundestag,5,INSA,2015-03-11,1997,AfD,7.5
BT05150302F,BT,Bundestag,5,INSA,2015-03-02,2019,AfD,7.5
BT05150224E,BT,Bundestag,5,INSA,2015-02-24,1992,AfD,7.5
BT05150218D,BT,Bundestag,5,INSA,2015-02-18,2011,AfD,7
BT05150210C,BT,Bundestag,5,INSA,2015-02-10,2005,AfD,7.5
BT05150202B,BT,Bundestag,5,INSA,2015-02-02,2013,AfD,7
BT05150126F,BT,Bundestag,5,INSA,2015-01-26,2005,AfD,7
BT05150120E,BT,Bundestag,5,INSA,2015-01-20,2019,AfD,7
BT05150115D,BT,Bundestag,5,INSA,2015-01-15,2058,AfD,7.5
BT05150106C,BT,Bundestag,5,INSA,2015-01-06,2036,AfD,7.5
BT05141216B,BT,Bundestag,5,INSA,2014-12-16,2017,AfD,7.5
BT05141211A,BT,Bundestag,5,INSA,2014-12-11,2046,AfD,8
BT05141202Y,BT,Bundestag,5,INSA,2014-12-02,2047,AfD,8.5
BT05141124X,BT,Bundestag,5,INSA,2014-11-24,1979,AfD,7.5
BT05141117W,BT,Bundestag,5,INSA,2014-11-17,2017,AfD,7
BT05141111V,BT,Bundestag,5,INSA,2014-11-11,2028,AfD,8
BT05141105U,BT,Bundestag,5,INSA,2014-11-05,2020,AfD,8
BT05141028T,BT,Bundestag,5,INSA,2014-10-28,2003,AfD,8
BT05141021S,BT,Bundestag,5,INSA,2014-10-21,2005,AfD,8
BT05141013R,BT,Bundestag,5,INSA,2014-10-13,2043,AfD,9
BT05141007Q,BT,Bundestag,5,INSA,2014-10-07,2030,AfD,8
BT05140929O,BT,Bundestag,5,INSA,2014-09-29,2037,AfD,8.5
BT05140924N,BT,Bundestag,5,INSA,2014-09-24,2019,AfD,8
BT05140916M,BT,Bundestag,5,INSA,2014-09-16,2020,AfD,7
BT05140910L,BT,Bundestag,5,INSA,2014-09-10,2030,AfD,6
BT05140902K,BT,Bundestag,5,INSA,2014-09-02,2036,AfD,6
BT05140827J,BT,Bundestag,5,INSA,2014-08-27,1998,AfD,5
BT05140820I,BT,Bundestag,5,INSA,2014-08-20,2005,AfD,5
BT05140813H,BT,Bundestag,5,INSA,2014-08-13,2006,AfD,5.5
BT05140805G,BT,Bundestag,5,INSA,2014-08-05,2032,AfD,4.5
BT05140729F,BT,Bundestag,5,INSA,2014-07-29,2014,AfD,5
BT05140723E,BT,Bundestag,5,INSA,2014-07-23,2044,AfD,6
BT05140714D,BT,Bundestag,5,INSA,2014-07-14,2018,AfD,6
BT05140708C,BT,Bundestag,5,INSA,2014-07-08,2033,AfD,5.5
BT05140630B,BT,Bundestag,5,INSA,2014-06-30,2044,AfD,6
BT05140623A,BT,Bundestag,5,INSA,2014-06-23,2020,AfD,6
BT05140616Y,BT,Bundestag,5,INSA,2014-06-16,1993,AfD,6
BT05140611X,BT,Bundestag,5,INSA,2014-06-11,2036,AfD,6.5
BT05140603W,BT,Bundestag,5,INSA,2014-06-03,2014,AfD,6
BT05140527V,BT,Bundestag,5,INSA,2014-05-27,2009,AfD,6
BT05140519U,BT,Bundestag,5,INSA,2014-05-19,2009,AfD,5
BT05140513T,BT,Bundestag,5,INSA,2014-05-13,2033,AfD,5.5
BT05140505S,BT,Bundestag,5,INSA,2014-05-05,2082,AfD,5
BT05140429R,BT,Bundestag,5,INSA,2014-04-29,2093,AfD,5.5
BT05140423Q,BT,Bundestag,5,INSA,2014-04-23,2089,AfD,5
BT05140414P,BT,Bundestag,5,INSA,2014-04-14,2080,AfD,5.5
BT05140408O,BT,Bundestag,5,INSA,2014-04-08,2085,AfD,6
BT05140401N,BT,Bundestag,5,INSA,2014-04-01,2087,AfD,5
BT05140326M,BT,Bundestag,5,INSA,2014-03-26,2088,AfD,5
BT05140319L,BT,Bundestag,5,INSA,2014-03-19,2102,AfD,5
BT05140311K,BT,Bundestag,5,INSA,2014-03-11,2085,AfD,5.5
BT05140304J,BT,Bundestag,5,INSA,2014-03-04,2043,AfD,5
BT05140225I,BT,Bundestag,5,INSA,2014-02-25,2100,AfD,5.5
BT05140217H,BT,Bundestag,5,INSA,2014-02-17,2080,AfD,5
BT05140211G,BT,Bundestag,5,INSA,2014-02-11,2102,AfD,5
BT05140203F,BT,Bundestag,5,INSA,2014-02-03,2110,AfD,5
BT05140127E,BT,Bundestag,5,INSA,2014-01-27,2079,AfD,4
BT05140122D,BT,Bundestag,5,INSA,2014-01-22,2096,AfD,4
BT05140113C,BT,Bundestag,5,INSA,2014-01-13,2083,AfD,4
BT05140106B,BT,Bundestag,5,INSA,2014-01-06,2067,AfD,5
BT05131217A,BT,Bundestag,5,INSA,2013-12-17,2100,AfD,4
BT05131209Y,BT,Bundestag,5,INSA,2013-12-09,2090,AfD,4.5
BT05131203X,BT,Bundestag,5,INSA,2013-12-03,2093,AfD,4
BT05131127W,BT,Bundestag,5,INSA,2013-11-27,2095,AfD,4
BT05131120V,BT,Bundestag,5,INSA,2013-11-20,2093,AfD,4.5
BT05131112U,BT,Bundestag,5,INSA,2013-11-12,2099,AfD,4.5
BT05131106T,BT,Bundestag,5,INSA,2013-11-06,2086,AfD,4
BT05131030S,BT,Bundestag,5,INSA,2013-10-30,2097,AfD,4.5
BT05131021Q,BT,Bundestag,5,INSA,2013-10-21,2117,AfD,4
BT05131015P,BT,Bundestag,5,INSA,2013-10-15,1998,AfD,6
BT05131010O,BT,Bundestag,5,INSA,2013-10-10,2030,AfD,5
BT05130919N,BT,Bundestag,5,INSA,2013-09-19,2248,AfD,5
BT05130915M,BT,Bundestag,5,INSA,2013-09-15,2132,AfD,4
BT05130909L,BT,Bundestag,5,INSA,2013-09-09,2132,AfD,3
BT05130902K,BT,Bundestag,5,INSA,2013-09-02,2135,AfD,3
BT05130826J,BT,Bundestag,5,INSA,2013-08-26,2128,AfD,3
BT05130820I,BT,Bundestag,5,INSA,2013-08-20,2122,AfD,3
BT05130813H,BT,Bundestag,5,INSA,2013-08-13,2121,AfD,3
BT05130805G,BT,Bundestag,5,INSA,2013-08-05,2131,AfD,2
BT05130730F,BT,Bundestag,5,INSA,2013-07-30,2128,AfD,3
BT05130723E,BT,Bundestag,5,INSA,2013-07-23,2132,AfD,3
BT05130716D,BT,Bundestag,5,INSA,2013-07-16,2122,AfD,3
BT05130709C,BT,Bundestag,5,INSA,2013-07-09,2125,AfD,3
BT05130701B,BT,Bundestag,5,INSA,2013-07-01,2121,AfD,3
BT05130624Q,BT,Bundestag,5,INSA,2013-06-24,2129,AfD,2
BT05130619P,BT,Bundestag,5,INSA,2013-06-19,2317,AfD,3
BT05130611O,BT,Bundestag,5,INSA,2013-06-11,2005,AfD,3
BT05130604N,BT,Bundestag,5,INSA,2013-06-04,2633,AfD,3
BT05130601M,BT,Bundestag,5,INSA,2013-06-01,1025,AfD,4
BT05130527L,BT,Bundestag,5,INSA,2013-05-27,2019,AfD,3
BT05130522K,BT,Bundestag,5,INSA,2013-05-22,2009,AfD,3
BT05130517J,BT,Bundestag,5,INSA,2013-05-17,1023,AfD,3
BT05130513I,BT,Bundestag,5,INSA,2013-05-13,2015,AfD,3
BT05130507H,BT,Bundestag,5,INSA,2013-05-07,2044,AfD,3
BT05130429G,BT,Bundestag,5,INSA,2013-04-29,2000,AfD,3
BT05130422F,BT,Bundestag,5,INSA,2013-04-22,2030,AfD,5
BT05130421E,BT,Bundestag,5,INSA,2013-04-21,1030,AfD,4
BT05130416D,BT,Bundestag,5,INSA,2013-04-16,2018,AfD,3
BT13230210J,BT,Bundestag,13,YouGov,2023-02-10,1736,CDUCSU,27
BT13230113B,BT,Bundestag,13,YouGov,2023-01-13,1561,CDUCSU,27
BT13221222O,BT,Bundestag,13,YouGov,2022-12-22,1608,CDUCSU,30
BT13221111N,BT,Bundestag,13,YouGov,2022-11-11,1608,CDUCSU,29
BT13221014L,BT,Bundestag,13,YouGov,2022-10-14,1617,CDUCSU,29
BT13220916K,BT,Bundestag,13,YouGov,2022-09-16,1635,CDUCSU,29
BT13220812H,BT,Bundestag,13,YouGov,2022-08-12,1595,CDUCSU,27
BT13220708G,BT,Bundestag,13,YouGov,2022-07-08,1655,CDUCSU,28
BT13220610F,BT,Bundestag,13,YouGov,2022-06-10,1633,CDUCSU,30
BT13220512E,BT,Bundestag,13,YouGov,2022-05-12,1659,CDUCSU,28
BT13220414D,BT,Bundestag,13,YouGov,2022-04-14,1643,CDUCSU,26
BT13220311C,BT,Bundestag,13,YouGov,2022-03-11,1629,CDUCSU,26
BT13220221B,BT,Bundestag,13,YouGov,2022-02-21,1659,CDUCSU,27
BT13220128A,BT,Bundestag,13,YouGov,2022-01-28,1602,CDUCSU,26
BT13211217W,BT,Bundestag,13,YouGov,2021-12-17,1715,CDUCSU,23
BT13211126V,BT,Bundestag,13,YouGov,2021-11-26,1797,CDUCSU,23
BT13210923U,BT,Bundestag,13,YouGov,2021-09-23,2364,CDUCSU,21
